pid,source_code,bias_count,assertives_count,factives_count,hedges_count,implicatives_count,report_verbs_count,positive_op_count,negative_op_count,wneg_count,wpos_count,wneu_count,sneg_count,spos_count,sneu_count,TTR,vad_neg,vad_neu,vad_pos,FKE,SMOG,stop,wordlen,WC,NB_pobj,NB_psubj,quotes,Exclaim,AllPunc,allcaps,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,WP$,WRB,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,ingest,cause,insight,cogmech,sad,inhib,certain,tentat,discrep,space,time,excl,incl,relativ,motion,quant,number,swear,funct,ppron,pronoun,we,i,shehe,you,ipron,they,death,bio,body,hear,feel,percept,see,filler,health,sexual,social,family,friend,humans,affect,posemo,negemo,anx,anger,assent,nonfl,verb,article,past,auxverb,future,present,preps,adverb,negate,conj,home,leisure,achieve,work,relig,money,TTR_title,vad_neg_title,vad_neu_title,vad_pos_title,FKE_title,SMOG_title,stop_title,wordlen_title,WC_title,NB_pobj_title,NB_psubj_title,quotes_title,Exclaim_title,AllPunc_title,allcaps_title,CC_title,CD_title,DT_title,EX_title,FW_title,IN_title,JJ_title,JJR_title,JJS_title,LS_title,MD_title,NN_title,NNS_title,NNP_title,NNPS_title,PDT_title,POS_title,PRP_title,PRP$_title,RB_title,RBR_title,RBS_title,RP_title,SYM_title,TO_title,UH_title,WP$_title,WRB_title,VB_title,VBD_title,VBG_title,VBN_title,VBP_title,VBZ_title,WDT_title,WP_title,ingest_title,cause_title,insight_title,cogmech_title,sad_title,inhib_title,certain_title,tentat_title,discrep_title,space_title,time_title,excl_title,incl_title,relativ_title,motion_title,quant_title,number_title,swear_title,funct_title,ppron_title,pronoun_title,we_title,i_title,shehe_title,you_title,ipron_title,they_title,death_title,bio_title,body_title,hear_title,feel_title,percept_title,see_title,filler_title,health_title,sexual_title,social_title,family_title,friend_title,humans_title,affect_title,posemo_title,negemo_title,anx_title,anger_title,assent_title,nonfl_title,verb_title,article_title,past_title,auxverb_title,future_title,present_title,preps_title,adverb_title,negate_title,conj_title,home_title,leisure_title,achieve_title,work_title,relig_title,money_title,bias_count_title,assertives_count_title,factives_count_title,hedges_count_title,implicatives_count_title,report_verbs_count_title,positive_op_count_title,negative_op_count_title,wneg_count_title,wpos_count_title,wneu_count_title,sneg_count_title,spos_count_title,sneu_count_title
1,69671,0.0728291316527,0.0140056022409,0.0,0.0448179271709,0.00280112044818,0.0140056022409,0.0196078431373,0.0252100840336,0.0196078431373,0.00840336134454,0.0252100840336,0.0224089635854,0.0112044817927,0.00840336134454,0.657232704403,0.048,0.88,0.072,11.8919,13.757057484,0.341736694678,5.5829787234,357,0.768783462202,0.231216537798,0.560224089636,0.0,10.0840336134,0.0224089635854,0.0251572327044,0.0314465408805,0.110062893082,0.0,0.0,0.106918238994,0.0849056603774,0.0,0.0,0.0,0.0314465408805,0.119496855346,0.0660377358491,0.135220125786,0.00314465408805,0.00314465408805,0.0,0.00943396226415,0.0125786163522,0.0314465408805,0.0,0.0,0.00314465408805,0.0,0.0314465408805,0.0,0.0,0.00314465408805,0.059748427673,0.0157232704403,0.0283018867925,0.0251572327044,0.0251572327044,0.0314465408805,0.00314465408805,0.00314465408805,0.0,0.280112044818,1.12044817927,13.1652661064,0.0,1.96078431373,1.12044817927,1.96078431373,2.80112044818,6.16246498599,3.36134453782,0.840336134454,3.64145658263,11.4845938375,1.68067226891,2.80112044818,0.280112044818,0.0,35.8543417367,0.280112044818,3.081232493,0.0,0.0,0.0,0.0,2.80112044818,0.280112044818,0.0,0.560224089636,0.560224089636,0.280112044818,0.560224089636,0.840336134454,0.280112044818,0.0,0.0,0.0,1.68067226891,0.0,0.0,0.0,4.48179271709,2.52100840336,1.96078431373,0.560224089636,1.40056022409,0.560224089636,0.0,9.52380952381,8.40336134454,0.840336134454,6.72268907563,1.96078431373,4.48179271709,11.2044817927,1.68067226891,0.560224089636,3.36134453782,0.0,0.0,0.280112044818,2.24089635854,0.0,0.560224089636,1.0,0.0,1.0,0.0,10.1545,12.4868329805,0.214285714286,4.63636363636,14,0.527886993886,0.472113006114,0.0,0.0,14.2857142857,0.0714285714286,0.0251572327044,0.0314465408805,0.110062893082,0.0,0.0,0.106918238994,0.0849056603774,0.0,0.0,0.0,0.0314465408805,0.119496855346,0.0660377358491,0.135220125786,0.00314465408805,0.00314465408805,0.0,0.00943396226415,0.0125786163522,0.0314465408805,0.0,0.0,0.00314465408805,0.0,0.0314465408805,0.0,0.0,0.00314465408805,0.059748427673,0.0157232704403,0.0283018867925,0.0251572327044,0.0251572327044,0.0314465408805,0.00314465408805,0.00314465408805,0.0,0.0,0.0,7.14285714286,0.0,0.0,0.0,0.0,7.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,0.0,7.14285714286,0.0,0.0,0.0,0.0,7.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14285714286,0.0,0.0,0.0,0.0,7.14285714286,7.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0714285714286
